Mapping,City_Id,dest_city_name,L3_Id,L3_Area,L4_Id,L4_Zone,warehouse_id,warehouse_title,Area_Id,Concatenated_Areas,Correct Warehouse Title
Daraz Mapping,1,Karachi,1370,Karachi - Malir,8591,H Area,66,,Malir Hub,"Karachi - Malir, H Area, Karachi",Malir Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,9026,New Karachi,49,,North KHI Hub,"Karachi - New Karachi, New Karachi, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4445,Sector 2,49,,North KHI Hub,"Karachi - New Karachi, Sector 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4446,Sector 5 - E,49,,North KHI Hub,"Karachi - New Karachi, Sector 5 - E, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4447,Sector 5 - F,49,,North KHI Hub,"Karachi - New Karachi, Sector 5 - F, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4448,Sector 5 - M,49,,North KHI Hub,"Karachi - New Karachi, Sector 5 - M, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4449,Sector 6,49,,North KHI Hub,"Karachi - New Karachi, Sector 6, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4450,Sector B - 1,49,,North KHI Hub,"Karachi - New Karachi, Sector B - 1, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,999,Karachi - New Karachi,4451,Sector B - 3,49,,North KHI Hub,"Karachi - New Karachi, Sector B - 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1634,Karachi - New Surjani,8992,New Surjani,49,,North KHI Hub,"Karachi - New Surjani, New Surjani, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1522,Karachi - Nishter Road,6821,Nishter Road,54,,TCP HEAD OFFICE,"Karachi - Nishter Road, Nishter Road, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10642,Sector 10,49,,North KHI Hub,"Karachi - North Karachi, Sector 10, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10072,Sector 11 - A,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - A, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,6973,Sector 11 - B,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - B, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,9229,Sector 11 - C 1,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - C 1, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,14129,Sector 11 - C 2,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - C 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,14603,Sector 11 - C 3,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - C 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,12109,Sector 11 - E,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - E, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10969,Sector 11 - H,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - H, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,11619,Sector 11 - I,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - I, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,5910,Sector 11 - K,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - K, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10331,Sector 11 - L,49,,North KHI Hub,"Karachi - North Karachi, Sector 11 - L, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,4445,Sector 2,49,,North KHI Hub,"Karachi - North Karachi, Sector 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,13510,Sector 3,49,,North KHI Hub,"Karachi - North Karachi, Sector 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,8145,Sector 4,49,,North KHI Hub,"Karachi - North Karachi, Sector 4, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,11927,Sector 5 - A 1,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - A 1, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1370,Karachi - Malir,9023,Quaidabad,66,,Malir Hub,"Karachi - Malir, Quaidabad, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,14513,Sector 5 - A 2,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - A 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,12083,Sector 5 - A 3,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - A 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,11435,Sector 5 - A 4,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - A 4, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,13333,Sector 5 - B 1,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - B 1, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,8108,Sector 5 - B 2,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - B 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1370,Karachi - Malir,4480,Shamsi Society,66,,Malir Hub,"Karachi - Malir, Shamsi Society, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,9737,Sector 5 - B 3,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - B 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,9143,Sector 5 - B 4,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - B 4, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,7936,Sector 5 - C 1,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - C 1, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10625,Sector 5 - C 2,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - C 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,13467,Sector 5 - C 3,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - C 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,12473,Sector 5 - C 4,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - C 4, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1370,Karachi - Malir,9213,Model Colony,66,,Malir Hub,"Karachi - Malir, Model Colony, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,9141,Sector 5 - I,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - I, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,8223,Sector 5 - J,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - J, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,996,Karachi - Korangi,9237,Korangi Industrial Area,54,,TCP HEAD OFFICE,"Karachi - Korangi, Korangi Industrial Area, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,7486,Sector 5 - K,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - K, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,14671,Sector 5 - L,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - L, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,4448,Sector 5 - M,49,,North KHI Hub,"Karachi - North Karachi, Sector 5 - M, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,4449,Sector 6,49,,North KHI Hub,"Karachi - North Karachi, Sector 6, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10661,Sector 7 - D 1,49,,North KHI Hub,"Karachi - North Karachi, Sector 7 - D 1, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,10577,Sector 7 - D 2,49,,North KHI Hub,"Karachi - North Karachi, Sector 7 - D 2, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,12854,Sector 7 - D 3,49,,North KHI Hub,"Karachi - North Karachi, Sector 7 - D 3, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,14087,Sector 7 - D 4,49,,North KHI Hub,"Karachi - North Karachi, Sector 7 - D 4, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,8103,Sector 8,49,,North KHI Hub,"Karachi - North Karachi, Sector 8, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1187,Karachi - North Karachi,11609,Sector 9,49,,North KHI Hub,"Karachi - North Karachi, Sector 9, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12675,Block A,49,,North KHI Hub,"Karachi - North Nazimabad, Block A, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12876,Block B,49,,North KHI Hub,"Karachi - North Nazimabad, Block B, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1370,Karachi - Malir,9536,Rafa-E-Aam Society,66,,Malir Hub,"Karachi - Malir, Rafa-E-Aam Society, Karachi",Malir Hub
Daraz Mapping,1,Karachi,996,Karachi - Korangi,9546,Zia Colony,54,,TCP HEAD OFFICE,"Karachi - Korangi, Zia Colony, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11500,Block C,49,,North KHI Hub,"Karachi - North Nazimabad, Block C, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11468,Block D,49,,North KHI Hub,"Karachi - North Nazimabad, Block D, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,996,Karachi - Korangi,9615,Abdullah Shah Noorani Pahari Colony,54,,TCP HEAD OFFICE,"Karachi - Korangi, Abdullah Shah Noorani Pahari Colony, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,14206,Block E,49,,North KHI Hub,"Karachi - North Nazimabad, Block E, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12612,Block F,49,,North KHI Hub,"Karachi - North Nazimabad, Block F, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11690,Block G,49,,North KHI Hub,"Karachi - North Nazimabad, Block G, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12779,Block H,49,,North KHI Hub,"Karachi - North Nazimabad, Block H, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12645,Block I,49,,North KHI Hub,"Karachi - North Nazimabad, Block I, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12982,Block J,49,,North KHI Hub,"Karachi - North Nazimabad, Block J, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11787,Block K,49,,North KHI Hub,"Karachi - North Nazimabad, Block K, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,14240,Block L,49,,North KHI Hub,"Karachi - North Nazimabad, Block L, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11533,Block M,49,,North KHI Hub,"Karachi - North Nazimabad, Block M, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,12585,Block N,49,,North KHI Hub,"Karachi - North Nazimabad, Block N, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,13263,Block O,49,,North KHI Hub,"Karachi - North Nazimabad, Block O, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,13368,Block P,49,,North KHI Hub,"Karachi - North Nazimabad, Block P, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,13161,Block Q,49,,North KHI Hub,"Karachi - North Nazimabad, Block Q, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11567,Block R,49,,North KHI Hub,"Karachi - North Nazimabad, Block R, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,996,Karachi - Korangi,9975,Zaman Town,54,,TCP HEAD OFFICE,"Karachi - Korangi, Zaman Town, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,14341,Block S,49,,North KHI Hub,"Karachi - North Nazimabad, Block S, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1804,Karachi - North Nazimabad,11897,Block T,49,,North KHI Hub,"Karachi - North Nazimabad, Block T, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1370,Karachi - Malir,9984,Mola Raam Compound,66,,Malir Hub,"Karachi - Malir, Mola Raam Compound, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,13471,Bhimpora,54,,TCP HEAD OFFICE,"Karachi - Old Town, Bhimpora, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6429,Bohra Pir,54,,TCP HEAD OFFICE,"Karachi - Old Town, Bohra Pir, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,13402,Bombay Bazar,54,,TCP HEAD OFFICE,"Karachi - Old Town, Bombay Bazar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,996,Karachi - Korangi,10086,PAF Base Korangi Creek,54,,TCP HEAD OFFICE,"Karachi - Korangi, PAF Base Korangi Creek, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6235,Jodia Bazar,54,,TCP HEAD OFFICE,"Karachi - Old Town, Jodia Bazar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6645,Kagzi Bazar,54,,TCP HEAD OFFICE,"Karachi - Old Town, Kagzi Bazar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6389,Kakri Ground,54,,TCP HEAD OFFICE,"Karachi - Old Town, Kakri Ground, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,7880,Kamil Gali,54,,TCP HEAD OFFICE,"Karachi - Old Town, Kamil Gali, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6316,Khada Market,54,,TCP HEAD OFFICE,"Karachi - Old Town, Khada Market, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6574,Kharadar,54,,TCP HEAD OFFICE,"Karachi - Old Town, Kharadar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6499,Lee Market,54,,TCP HEAD OFFICE,"Karachi - Old Town, Lee Market, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,7944,Mithadar,54,,TCP HEAD OFFICE,"Karachi - Old Town, Mithadar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,14168,Nanak Wara,54,,TCP HEAD OFFICE,"Karachi - Old Town, Nanak Wara, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6821,Nishter Road,54,,TCP HEAD OFFICE,"Karachi - Old Town, Nishter Road, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,996,Karachi - Korangi,10188,Nasir Colony,54,,TCP HEAD OFFICE,"Karachi - Korangi, Nasir Colony, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,7773,Pan Mandi,54,,TCP HEAD OFFICE,"Karachi - Old Town, Pan Mandi, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,7742,Ramswami,54,,TCP HEAD OFFICE,"Karachi - Old Town, Ramswami, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1247,Karachi - Old Town,6125,Ranchorline,54,,TCP HEAD OFFICE,"Karachi - Old Town, Ranchorline, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4452,Baba Wilayat Shah Colony,49,,North KHI Hub,"Karachi - Orangi Town, Baba Wilayat Shah Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4453,Baloch Goth,49,,North KHI Hub,"Karachi - Orangi Town, Baloch Goth, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,6392,Banaras Town,49,,North KHI Hub,"Karachi - Orangi Town, Banaras Town, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,8072,Bangla Bazaar,49,,North KHI Hub,"Karachi - Orangi Town, Bangla Bazaar, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,8172,Bilal Colony,49,,North KHI Hub,"Karachi - Orangi Town, Bilal Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4454,Chishti Nagar,49,,North KHI Hub,"Karachi - Orangi Town, Chishti Nagar, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4455,Faqir Colony,49,,North KHI Hub,"Karachi - Orangi Town, Faqir Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4456,Fareed Colony,49,,North KHI Hub,"Karachi - Orangi Town, Fareed Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4457,Ghaziabad,49,,North KHI Hub,"Karachi - Orangi Town, Ghaziabad, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4458,Gulshan-e-Zia,49,,North KHI Hub,"Karachi - Orangi Town, Gulshan-e-Zia, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4459,Hanifabad,49,,North KHI Hub,"Karachi - Orangi Town, Hanifabad, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4460,Islamia Colony,49,,North KHI Hub,"Karachi - Orangi Town, Islamia Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,6502,Katti Pahari,49,,North KHI Hub,"Karachi - Orangi Town, Katti Pahari, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,14402,Manghopir,49,,North KHI Hub,"Karachi - Orangi Town, Manghopir, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,7978,Moria Goth Orangi,49,,North KHI Hub,"Karachi - Orangi Town, Moria Goth Orangi, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,7878,Orangi,49,,North KHI Hub,"Karachi - Orangi Town, Orangi, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4461,Qasba Colony,49,,North KHI Hub,"Karachi - Orangi Town, Qasba Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4462,Raees Amrohi Colony,49,,North KHI Hub,"Karachi - Orangi Town, Raees Amrohi Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,4463,Rahim Shah Colony,49,,North KHI Hub,"Karachi - Orangi Town, Rahim Shah Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,7941,Sector 14 - A,49,,North KHI Hub,"Karachi - Orangi Town, Sector 14 - A, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,7705,Sector 14 - C,49,,North KHI Hub,"Karachi - Orangi Town, Sector 14 - C, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1000,Karachi - Orangi Town,7772,Thorani Goth,49,,North KHI Hub,"Karachi - Orangi Town, Thorani Goth, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1455,Karachi - P.E.C.H.S,8419,Block 2,54,,TCP HEAD OFFICE,"Karachi - P.E.C.H.S, Block 2, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1455,Karachi - P.E.C.H.S,8067,Block 3,54,,TCP HEAD OFFICE,"Karachi - P.E.C.H.S, Block 3, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1455,Karachi - P.E.C.H.S,8201,Block 5,54,,TCP HEAD OFFICE,"Karachi - P.E.C.H.S, Block 5, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1455,Karachi - P.E.C.H.S,5939,Block 6,54,,TCP HEAD OFFICE,"Karachi - P.E.C.H.S, Block 6, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1455,Karachi - P.E.C.H.S,7135,Khalid Bin Walid,54,,TCP HEAD OFFICE,"Karachi - P.E.C.H.S, Khalid Bin Walid, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1370,Karachi - Malir,10646,Khokrapar,66,,Malir Hub,"Karachi - Malir, Khokrapar, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1455,Karachi - P.E.C.H.S,7282,Tariq Road,54,,TCP HEAD OFFICE,"Karachi - P.E.C.H.S, Tariq Road, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1520,Karachi - Pan Mandi,7773,Pan Mandi,54,,TCP HEAD OFFICE,"Karachi - Pan Mandi, Pan Mandi, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1631,Karachi - PIB Colony,8961,PIB Colony,54,,TCP HEAD OFFICE,"Karachi - PIB Colony, PIB Colony, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1612,Karachi - Pipri Goth,8774,Pipri Goth,66,,Malir Hub,"Karachi - Pipri Goth, Pipri Goth, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1959,Karachi - Qayummabad,14166,Qayummabad,54,,TCP HEAD OFFICE,"Karachi - Qayummabad, Qayummabad, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1518,Karachi - Ramswami,7742,Ramswami,54,,TCP HEAD OFFICE,"Karachi - Ramswami, Ramswami, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1410,Karachi - Ranchorline,6125,Ranchorline,54,,TCP HEAD OFFICE,"Karachi - Ranchorline, Ranchorline, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,11800,Asif Colony,49,,North KHI Hub,"Karachi - S.I.T.E, Asif Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,12713,Golimar,49,,North KHI Hub,"Karachi - S.I.T.E, Golimar, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,10094,Gulbai,49,,North KHI Hub,"Karachi - S.I.T.E, Gulbai, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,12672,Haroonabad,49,,North KHI Hub,"Karachi - S.I.T.E, Haroonabad, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1370,Karachi - Malir,10854,Kala Board,66,,Malir Hub,"Karachi - Malir, Kala Board, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,12818,Hasrat Mohani Colony,49,,North KHI Hub,"Karachi - S.I.T.E, Hasrat Mohani Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,13585,Labour Square,49,,North KHI Hub,"Karachi - S.I.T.E, Labour Square, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,11005,Metrovile - Pathan Colony,49,,North KHI Hub,"Karachi - S.I.T.E, Metrovile - Pathan Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,13207,Old Golimar,49,,North KHI Hub,"Karachi - S.I.T.E, Old Golimar, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,10841,Pak Colony,49,,North KHI Hub,"Karachi - S.I.T.E, Pak Colony, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,12678,S.I.T.E,49,,North KHI Hub,"Karachi - S.I.T.E, S.I.T.E, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,10104,Sher Shah,49,,North KHI Hub,"Karachi - S.I.T.E, Sher Shah, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1703,Karachi - S.I.T.E,13336,Wilayatabad,49,,North KHI Hub,"Karachi - S.I.T.E, Wilayatabad, Karachi",North KHI Hub
Daraz Mapping,1,Karachi,1001,Karachi - Saddar,11903,Empress Market,54,,TCP HEAD OFFICE,"Karachi - Saddar, Empress Market, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1001,Karachi - Saddar,4464,Ghazdarabad,54,,TCP HEAD OFFICE,"Karachi - Saddar, Ghazdarabad, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1001,Karachi - Saddar,6235,Jodia Bazar,54,,TCP HEAD OFFICE,"Karachi - Saddar, Jodia Bazar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1001,Karachi - Saddar,5993,Napier Quarters,54,,TCP HEAD OFFICE,"Karachi - Saddar, Napier Quarters, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1001,Karachi - Saddar,11103,Saddar,54,,TCP HEAD OFFICE,"Karachi - Saddar, Saddar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1001,Karachi - Saddar,4465,Soldier Bazar,54,,TCP HEAD OFFICE,"Karachi - Saddar, Soldier Bazar, Karachi",TCP Head Office
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,9767,Al Ashraf Society,2,,LuckyOne Hub,"Karachi - Scheme 33, Al Ashraf Society, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,11534,Al Hira Society,2,,LuckyOne Hub,"Karachi - Scheme 33, Al Hira Society, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,12066,Amroha Society,2,,LuckyOne Hub,"Karachi - Scheme 33, Amroha Society, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,13837,Capital Cooperative Housing Society,2,,LuckyOne Hub,"Karachi - Scheme 33, Capital Cooperative Housing Society, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,13842,Corniche Cooperative Housing Society,2,,LuckyOne Hub,"Karachi - Scheme 33, Corniche Cooperative Housing Society, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,8645,Delhi Raiyan Cooperative Housing Society,2,,LuckyOne Hub,"Karachi - Scheme 33, Delhi Raiyan Cooperative Housing Society, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1002,Karachi - Shah Faisal Colony,11425,Shah Faisal Colony 4,66,,Malir Hub,"Karachi - Shah Faisal Colony, Shah Faisal Colony 4, Karachi",Malir Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,13600,Falcon Housing Scheme,2,,LuckyOne Hub,"Karachi - Scheme 33, Falcon Housing Scheme, Karachi",LuckyOne Hub
Daraz Mapping,1,Karachi,1299,Karachi - Scheme 33,10166,Ghazi Goth,2,,LuckyOne Hub,"Karachi - Scheme 33, Ghazi Goth, Karachi",LuckyOne Hub
